InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority
522768,SKU_1240,Blue Pen,13,2023/1/12 12:00,73.77,51941,Australia,0.16,paypall,13.52,Apparel,Online,Not Returned,FedEx,Paris,Medium
884609,SKU_1799,Notebook,15,2023/1/12 13:00,85.72,13279,Sweden,0.27,Bank Transfer,17.69,Apparel,In-store,Not Returned,FedEx,Amsterdam,Low
843218,SKU_1706,Backpack,44,2023/1/12 14:00,11.43,94109,Spain,0.01,paypall,13.55,Electronics,In-store,Not Returned,DHL,Amsterdam,Medium
561107,SKU_1371,Wireless Mouse,11,2023/1/12 15:00,4.43,79720,United States,0.25,Bank Transfer,10.21,Furniture,Online,Not Returned,FedEx,Amsterdam,High
593915,SKU_1204,Blue Pen,1,2023/1/12 16:00,32.69,,Sweden,0.11,paypall,16.94,Accessories,In-store,Not Returned,UPS,Paris,High
223355,SKU_1411,Headphones,35,2023/1/12 17:00,69.96,,Sweden,0.48,Credit Card,19.47,Accessories,In-store,Not Returned,DHL,Paris,High
977882,SKU_1213,Blue Pen,18,2023/1/12 18:00,23.2,56428,United Kingdom,0.05,Credit Card,14.13,Electronics,In-store,Not Returned,Royal Mail,London,Medium
264364,SKU_1440,White Mug,44,2023/1/12 19:00,90.3,44017,Italy,0.17,Credit Card,5.76,Accessories,Online,Not Returned,Royal Mail,Rome,Medium
228424,SKU_1530,Desk Lamp,1,2023/1/12 20:00,28.61,72307,Norway,0.25,paypall,21.76,Furniture,Online,Not Returned,DHL,Berlin,Medium
225451,SKU_1670,Wall Clock,22,2023/1/12 21:00,72.02,58895,Belgium,0.04,Credit Card,5.26,Stationery,In-store,Not Returned,FedEx,London,Medium
428241,SKU_1211,Office Chair,-4,2023/1/12 22:00,-69.35,,Italy,1.332658286,paypall,,Stationery,Online,Returned,Royal Mail,,Low
829063,SKU_1052,Desk Lamp,30,2023/1/12 23:00,57.44,63087,Italy,0.03,paypall,7.27,Electronics,Online,Not Returned,FedEx,Paris,High
771544,SKU_1510,White Mug,18,2023/1/13 00:00,75.65,14299,France,0.32,Bank Transfer,14.09,Furniture,Online,Not Returned,FedEx,Rome,Low
320408,SKU_1087,Blue Pen,1,2023/1/13 01:00,97.92,54541,Sweden,0.27,paypall,9.68,Apparel,Online,Not Returned,DHL,Amsterdam,Low
428885,SKU_1671,T-shirt,3,2023/1/13 02:00,1.29,59148,United Kingdom,0.09,Credit Card,12.17,Stationery,Online,Returned,Royal Mail,London,Low
685665,SKU_1008,Desk Lamp,10,2023/1/13 03:00,85.58,98607,Sweden,0.13,paypall,25.95,Apparel,Online,Not Returned,Royal Mail,Berlin,Medium
505255,SKU_1690,Blue Pen,48,2023/1/13 04:00,13.27,29237,Italy,0.28,Bank Transfer,23.99,Electronics,Online,Not Returned,Royal Mail,Paris,Low
669449,SKU_1082,Notebook,15,2023/1/13 05:00,52.52,25898,Netherlands,0.4,Credit Card,21.89,Electronics,Online,Returned,Royal Mail,Paris,Medium
790366,SKU_1662,Wireless Mouse,3,2023/1/13 06:00,80.67,67541,Sweden,0.01,Credit Card,29.68,Electronics,In-store,Not Returned,DHL,Paris,Low
248616,SKU_1024,Wireless Mouse,13,2023/1/13 07:00,40.43,81028,Sweden,0.29,Bank Transfer,5.7,Furniture,Online,Not Returned,Royal Mail,Berlin,High
637275,SKU_1224,Wall Clock,24,2023/1/13 08:00,58.51,89937,Portugal,0.24,Bank Transfer,16.11,Accessories,Online,Not Returned,FedEx,Paris,Low
629527,SKU_1496,White Mug,39,2023/1/13 09:00,22.53,19492,Belgium,0.47,Bank Transfer,15.7,Electronics,Online,Not Returned,DHL,Rome,Medium
669073,SKU_1429,Wall Clock,30,2023/1/13 10:00,11.31,55003,Norway,0.22,paypall,21.96,Apparel,In-store,Not Returned,DHL,Berlin,Low
123358,SKU_1427,Backpack,43,2023/1/13 11:00,30.88,54407,United States,0.46,paypall,19.47,Furniture,Online,Not Returned,DHL,Paris,Low
476903,SKU_1193,USB Cable,32,2023/1/13 12:00,63.19,84364,United States,0.38,Credit Card,7.29,Electronics,Online,Not Returned,FedEx,Berlin,High
575890,SKU_1117,Wireless Mouse,35,2023/1/13 13:00,57.49,65858,Australia,0.25,paypall,25.21,Stationery,In-store,Not Returned,DHL,Rome,Medium
287522,SKU_1834,Notebook,-28,2023/1/13 14:00,-61.1,,United Kingdom,1.536916401,paypall,,Apparel,Online,Returned,DHL,,High
319592,SKU_1894,Blue Pen,15,2023/1/13 15:00,38.69,,Norway,0.45,paypall,9.6,Stationery,Online,Not Returned,FedEx,,High
259500,SKU_1923,USB Cable,34,2023/1/13 16:00,86.87,64413,Norway,0.47,paypall,27.24,Apparel,In-store,Returned,FedEx,London,Low
109096,SKU_1759,Office Chair,-12,2023/1/13 17:00,57.05,,Spain,0.32,paypall,,Apparel,Online,Not Returned,DHL,,Medium
147582,SKU_1996,USB Cable,34,2023/1/13 18:00,33.34,28745,Spain,0.46,Bank Transfer,18.33,Accessories,In-store,Not Returned,FedEx,Paris,Medium
812755,SKU_1994,Backpack,18,2023/1/13 19:00,25.89,15525,Germany,0.21,paypall,10.5,Stationery,In-store,Not Returned,DHL,Berlin,Medium
998027,SKU_1077,Notebook,35,2023/1/13 20:00,50.05,65971,United States,0.33,Bank Transfer,19.66,Accessories,Online,Not Returned,UPS,Paris,Low
561373,SKU_1151,Headphones,23,2023/1/13 21:00,97.07,29269,France,0.03,Credit Card,5.08,Furniture,Online,Not Returned,Royal Mail,Berlin,Medium
725782,SKU_1055,Headphones,32,2023/1/13 22:00,88.63,18325,Belgium,0.38,Credit Card,22.16,Electronics,In-store,Returned,UPS,London,Low
431628,SKU_1817,White Mug,-49,2023/1/13 23:00,78.94,,United Kingdom,0.15,paypall,,Electronics,Online,Not Returned,Royal Mail,,High
887719,SKU_1356,Wireless Mouse,29,2023/1/14 00:00,67.14,65150,United States,0.46,paypall,10.34,Accessories,Online,Not Returned,DHL,Amsterdam,High
809870,SKU_1258,Notebook,40,2023/1/14 01:00,23.47,72782,Norway,0.14,Bank Transfer,22.86,Accessories,Online,Not Returned,DHL,London,High
648190,SKU_1534,Wall Clock,44,2023/1/14 02:00,63.02,17854,France,0.23,Bank Transfer,18.06,Stationery,Online,Not Returned,FedEx,Berlin,Low
418332,SKU_1673,Notebook,12,2023/1/14 03:00,36.6,36142,United Kingdom,0.22,Bank Transfer,29.32,Furniture,In-store,Not Returned,UPS,Berlin,Low
475038,SKU_1776,Desk Lamp,4,2023/1/14 04:00,65.5,28093,Norway,0.47,Bank Transfer,6.86,Electronics,In-store,Returned,Royal Mail,Amsterdam,Low
514380,SKU_1593,Wireless Mouse,22,2023/1/14 05:00,57.92,47839,France,0.4,Bank Transfer,10.44,Accessories,Online,Not Returned,Royal Mail,Paris,Low
967636,SKU_1570,Office Chair,43,2023/1/14 06:00,93.91,73614,Germany,0.12,Bank Transfer,19.86,Stationery,In-store,Not Returned,UPS,Berlin,High
232844,SKU_1577,Desk Lamp,45,2023/1/14 07:00,22.9,48201,Australia,0.31,Bank Transfer,21.95,Furniture,Online,Not Returned,FedEx,Berlin,Low
284126,SKU_1405,Notebook,15,2023/1/14 08:00,33.02,32140,France,0.39,paypall,20.71,Stationery,Online,Not Returned,DHL,Paris,Low
751088,SKU_1114,White Mug,21,2023/1/14 09:00,90.6,46586,Germany,0.39,Bank Transfer,23.19,Stationery,In-store,Returned,UPS,Paris,High
859864,SKU_1802,Notebook,42,2023/1/14 10:00,99.73,98183,United Kingdom,0.07,paypall,26.9,Apparel,Online,Not Returned,Royal Mail,London,Medium
420437,SKU_1926,T-shirt,35,2023/1/14 11:00,19.32,96265,Sweden,0.32,Credit Card,26.02,Accessories,Online,Not Returned,DHL,Paris,Medium
574514,SKU_1473,Wall Clock,42,2023/1/14 12:00,31.94,27176,Portugal,0.23,Credit Card,9.45,Stationery,Online,Not Returned,Royal Mail,Berlin,Low
631501,SKU_1753,Headphones,19,2023/1/14 13:00,20.74,,Germany,0.01,Credit Card,22.36,Electronics,In-store,Not Returned,DHL,London,High
377085,SKU_1333,Desk Lamp,8,2023/1/14 14:00,66.36,58826,United Kingdom,0.09,Bank Transfer,19.72,Furniture,Online,Returned,FedEx,Amsterdam,High
982313,SKU_1620,Notebook,36,2023/1/14 15:00,57.19,50726,Sweden,0.41,Bank Transfer,10.96,Electronics,In-store,Not Returned,FedEx,Paris,High
509180,SKU_1815,Office Chair,15,2023/1/14 16:00,63.53,25125,Belgium,0.13,Bank Transfer,12.56,Accessories,Online,Not Returned,UPS,Paris,Low
126855,SKU_1308,Wall Clock,4,2023/1/14 17:00,78.24,48817,United States,0.44,Bank Transfer,27.94,Apparel,In-store,Returned,UPS,Berlin,Medium
625334,SKU_1987,Wireless Mouse,25,2023/1/14 18:00,17.75,64378,Australia,0.03,Bank Transfer,18.64,Accessories,In-store,Not Returned,FedEx,Rome,Medium
901341,SKU_1330,Desk Lamp,37,2023/1/14 19:00,16.86,37472,Spain,0.09,paypall,21.83,Electronics,Online,Not Returned,Royal Mail,Paris,High
834474,SKU_1543,Headphones,26,2023/1/14 20:00,88.11,79805,Australia,0.47,Credit Card,26.22,Apparel,In-store,Not Returned,UPS,Rome,Low
516584,SKU_1724,Wall Clock,9,2023/1/14 21:00,97.14,15836,Spain,0,Credit Card,12.07,Accessories,Online,Not Returned,UPS,Berlin,Medium
478997,SKU_1982,White Mug,44,2023/1/14 22:00,46.68,41605,Portugal,0.44,Credit Card,21.33,Furniture,In-store,Not Returned,DHL,Amsterdam,Low
194135,SKU_1503,Backpack,31,2023/1/14 23:00,3.33,63996,France,0.13,Credit Card,15.4,Stationery,In-store,Not Returned,Royal Mail,Amsterdam,Low
695543,SKU_1087,Headphones,6,2023/1/15 00:00,71.97,30424,Italy,0.38,paypall,10.04,Apparel,Online,Not Returned,UPS,London,Medium
312568,SKU_1907,Desk Lamp,25,2023/1/15 01:00,28.97,99944,France,0.08,paypall,18.68,Electronics,In-store,Not Returned,UPS,Rome,Medium
844502,SKU_1573,Wireless Mouse,6,2023/1/15 02:00,7.74,74639,Italy,0.09,paypall,14.58,Apparel,In-store,Not Returned,DHL,London,Medium
871224,SKU_1002,Office Chair,19,2023/1/15 03:00,39.95,88755,Australia,0.41,paypall,20.34,Stationery,In-store,Not Returned,DHL,London,High
508840,SKU_1773,White Mug,5,2023/1/15 04:00,38.22,23772,Belgium,0.13,Bank Transfer,12.97,Apparel,In-store,Not Returned,UPS,Amsterdam,Low
335787,SKU_1382,USB Cable,5,2023/1/15 05:00,57.41,92651,Belgium,0.31,paypall,19.48,Accessories,Online,Not Returned,UPS,Paris,Medium
468522,SKU_1623,Notebook,5,2023/1/15 06:00,27.5,69200,United Kingdom,0.09,Bank Transfer,9.81,Stationery,In-store,Returned,Royal Mail,Amsterdam,Low
896784,SKU_1523,USB Cable,49,2023/1/15 07:00,83.62,52573,Sweden,0.35,Bank Transfer,26.83,Furniture,In-store,Not Returned,DHL,London,Low
458565,SKU_1564,Office Chair,20,2023/1/15 08:00,21.05,52761,Germany,0.03,Bank Transfer,8.28,Apparel,In-store,Returned,DHL,Berlin,Medium
966971,SKU_1147,Notebook,46,2023/1/15 09:00,52.2,50764,Norway,0.25,paypall,12.78,Accessories,Online,Not Returned,Royal Mail,London,High
371367,SKU_1505,Wireless Mouse,48,2023/1/15 10:00,21.42,86963,Sweden,0.14,Bank Transfer,10.02,Furniture,In-store,Not Returned,FedEx,Berlin,Medium
349048,SKU_1645,Wall Clock,13,2023/1/15 11:00,56.4,87250,United States,0.09,Bank Transfer,18.15,Apparel,Online,Not Returned,Royal Mail,London,High
964686,SKU_1083,Blue Pen,9,2023/1/15 12:00,76.12,10580,Norway,0.01,Bank Transfer,7.09,Stationery,Online,Not Returned,DHL,Berlin,Medium
953283,SKU_1397,Office Chair,14,2023/1/15 13:00,62.9,15113,Spain,0.12,Credit Card,17.61,Accessories,Online,Not Returned,UPS,Rome,Low
150044,SKU_1183,Desk Lamp,13,2023/1/15 14:00,50.46,22038,Germany,0.27,Credit Card,27.25,Stationery,Online,Not Returned,DHL,Berlin,Medium
976650,SKU_1168,Backpack,47,2023/1/15 15:00,30,71684,Sweden,0.17,Credit Card,7.57,Accessories,In-store,Returned,UPS,London,High
709288,SKU_1560,Blue Pen,33,2023/1/15 16:00,91.7,58129,United States,0.27,Bank Transfer,16.47,Apparel,In-store,Not Returned,DHL,Amsterdam,High
993672,SKU_1107,USB Cable,48,2023/1/15 17:00,68,52080,Belgium,0.39,Bank Transfer,7.07,Electronics,Online,Not Returned,UPS,Amsterdam,Medium
827362,SKU_1192,Backpack,-41,2023/1/15 18:00,60.73,,Spain,0.43,paypall,,Stationery,Online,Not Returned,DHL,,High
393172,SKU_1851,Desk Lamp,30,2023/1/15 19:00,6.58,53715,Spain,0.15,paypall,17.32,Accessories,In-store,Not Returned,FedEx,Rome,High
934385,SKU_1213,Notebook,18,2023/1/15 20:00,72.86,17435,Norway,0.16,Credit Card,6.3,Apparel,Online,Not Returned,UPS,Rome,High
157965,SKU_1359,Wireless Mouse,18,2023/1/15 21:00,87.84,20319,Portugal,0.39,paypall,28.25,Furniture,Online,Not Returned,UPS,Amsterdam,Medium
334466,SKU_1094,Wireless Mouse,43,2023/1/15 22:00,15.25,41902,Sweden,0.41,Bank Transfer,5.88,Stationery,Online,Not Returned,Royal Mail,Amsterdam,Medium
169776,SKU_1542,USB Cable,36,2023/1/15 23:00,23.65,84095,France,0.27,paypall,9.2,Furniture,Online,Not Returned,FedEx,London,High
393603,SKU_1155,Backpack,14,2023/1/16 00:00,10.77,27264,Norway,0.43,Bank Transfer,25.61,Furniture,Online,Not Returned,UPS,Rome,Medium
190932,SKU_1523,Headphones,12,2023/1/16 01:00,62.46,39997,Norway,0.01,Credit Card,22.52,Furniture,In-store,Not Returned,FedEx,London,High
968763,SKU_1271,Office Chair,39,2023/1/16 02:00,21.08,49561,United Kingdom,0.1,Bank Transfer,8.44,Furniture,Online,Not Returned,FedEx,Rome,High
780049,SKU_1736,White Mug,27,2023/1/16 03:00,89.4,33056,Spain,0.32,paypall,30,Apparel,In-store,Not Returned,DHL,Rome,Medium
573662,SKU_1162,Backpack,29,2023/1/16 04:00,16.24,,United States,0.44,paypall,28.9,Furniture,Online,Not Returned,DHL,,Low
430126,SKU_1555,White Mug,7,2023/1/16 05:00,95.5,72662,Sweden,0.1,paypall,18.08,Stationery,Online,Not Returned,UPS,Amsterdam,Low
496562,SKU_1835,Office Chair,15,2023/1/16 06:00,4.57,74064,Spain,0.26,Credit Card,19.32,Furniture,In-store,Not Returned,DHL,Rome,High
276251,SKU_1905,USB Cable,19,2023/1/16 07:00,12.8,79738,Spain,0.37,paypall,26.73,Stationery,In-store,Not Returned,DHL,Berlin,Low
739061,SKU_1737,Wall Clock,9,2023/1/16 08:00,95.12,20006,Sweden,0.06,paypall,6.56,Accessories,In-store,Not Returned,UPS,Paris,High
926949,SKU_1764,Notebook,20,2023/1/16 09:00,58.16,40672,Italy,0.35,paypall,11.3,Furniture,In-store,Not Returned,UPS,Rome,Medium
431822,SKU_1744,Notebook,48,2023/1/16 10:00,99.14,89828,Italy,0.34,Bank Transfer,11.49,Apparel,In-store,Not Returned,FedEx,Rome,Medium
312678,SKU_1770,Notebook,44,2023/1/16 11:00,39.14,39941,Spain,0.1,Bank Transfer,10.45,Electronics,In-store,Not Returned,FedEx,Amsterdam,Medium
474635,SKU_1798,White Mug,22,2023/1/16 12:00,81.74,,United Kingdom,0.37,Credit Card,10.15,Electronics,In-store,Not Returned,DHL,Amsterdam,Medium
959055,SKU_1179,Headphones,36,2023/1/16 13:00,93.75,,Sweden,0.35,Credit Card,5.64,Apparel,Online,Not Returned,DHL,Paris,Medium
582504,SKU_1222,T-shirt,32,2023/1/16 14:00,81.07,83697,Norway,0.16,paypall,11.51,Electronics,In-store,Not Returned,UPS,Paris,Low
312243,SKU_1115,Notebook,3,2023/1/16 15:00,31.36,10474,Spain,0.18,Credit Card,17.53,Furniture,In-store,Not Returned,Royal Mail,Amsterdam,Medium
580970,SKU_1960,Desk Lamp,49,2023/1/16 16:00,25.39,71506,Germany,0.21,Credit Card,29.93,Accessories,In-store,Not Returned,FedEx,Paris,High
459553,SKU_1004,White Mug,18,2023/1/16 17:00,32.68,35837,Italy,0.36,Bank Transfer,25.85,Stationery,In-store,Returned,DHL,Paris,Low
410719,SKU_1772,USB Cable,16,2023/1/16 18:00,85.47,90747,Norway,0.14,paypall,20.83,Accessories,Online,Not Returned,FedEx,Berlin,Low
994933,SKU_1065,Desk Lamp,3,2023/1/16 19:00,21.61,85478,Netherlands,0.32,Bank Transfer,17,Electronics,Online,Not Returned,UPS,Paris,Medium
407183,SKU_1526,Blue Pen,12,2023/1/16 20:00,14.37,40931,Sweden,0.26,Credit Card,7.12,Stationery,In-store,Not Returned,DHL,Rome,Low
805315,SKU_1448,Backpack,24,2023/1/16 21:00,53.91,21080,Portugal,0.49,paypall,8,Electronics,In-store,Not Returned,Royal Mail,Rome,Low
180260,SKU_1148,Office Chair,11,2023/1/16 22:00,18.26,42778,United Kingdom,0.45,Credit Card,8.72,Apparel,Online,Not Returned,UPS,Amsterdam,High
680159,SKU_1100,Office Chair,23,2023/1/16 23:00,26.1,,United Kingdom,0.43,Bank Transfer,25.77,Furniture,In-store,Not Returned,FedEx,,Low
291750,SKU_1966,Notebook,33,2023/1/17 00:00,31.88,63709,France,0.04,paypall,16.72,Apparel,Online,Not Returned,FedEx,London,Low
745061,SKU_1266,Backpack,4,2023/1/17 01:00,1.58,45239,Australia,0.37,Bank Transfer,23.3,Accessories,Online,Not Returned,DHL,London,High
524567,SKU_1729,Blue Pen,14,2023/1/17 02:00,74.61,57088,France,0.21,paypall,26.09,Apparel,In-store,Not Returned,UPS,Berlin,High
684981,SKU_1553,White Mug,38,2023/1/17 03:00,67.28,86255,Germany,0.41,Bank Transfer,10.37,Apparel,In-store,Not Returned,UPS,Rome,Low
917865,SKU_1065,White Mug,9,2023/1/17 04:00,57.2,10944,Netherlands,0.45,Credit Card,17.55,Furniture,In-store,Not Returned,UPS,London,Low
174797,SKU_1349,Headphones,34,2023/1/17 05:00,93.29,82943,Italy,0.05,paypall,5.28,Furniture,Online,Returned,FedEx,Amsterdam,Medium
310087,SKU_1828,USB Cable,46,2023/1/17 06:00,86.21,43443,Italy,0.37,Credit Card,24.5,Electronics,Online,Not Returned,FedEx,Rome,Medium
902236,SKU_1827,White Mug,40,2023/1/17 07:00,95.48,42009,Germany,0.06,paypall,11.99,Stationery,In-store,Not Returned,Royal Mail,Rome,Low
848141,SKU_1909,Wireless Mouse,33,2023/1/17 08:00,79.79,18667,France,0.06,Credit Card,19.27,Electronics,Online,Not Returned,Royal Mail,Rome,High
931533,SKU_1119,Backpack,19,2023/1/17 09:00,49.22,34580,France,0.01,Bank Transfer,22.11,Stationery,Online,Not Returned,Royal Mail,Berlin,Low
815475,SKU_1244,Wall Clock,37,2023/1/17 10:00,44.29,82324,Sweden,0.46,Bank Transfer,7.93,Electronics,Online,Not Returned,DHL,Berlin,High
702651,SKU_1388,T-shirt,3,2023/1/17 11:00,94.69,73330,Netherlands,0.18,Credit Card,18.67,Accessories,In-store,Not Returned,DHL,London,Low
207904,SKU_1286,Blue Pen,37,2023/1/17 12:00,68.04,22074,Spain,0.1,Credit Card,20.9,Accessories,In-store,Not Returned,UPS,Rome,High
406844,SKU_1047,USB Cable,38,2023/1/17 13:00,25.59,78218,Australia,0.27,paypall,16.73,Stationery,In-store,Not Returned,DHL,London,Medium
739240,SKU_1799,USB Cable,27,2023/1/17 14:00,76.81,11888,Australia,0.1,paypall,8.15,Accessories,In-store,Not Returned,DHL,Rome,High
439720,SKU_1824,T-shirt,49,2023/1/17 15:00,98.67,74276,United Kingdom,0.25,paypall,12.05,Stationery,Online,Not Returned,FedEx,Amsterdam,Low
643765,SKU_1766,Office Chair,40,2023/1/17 16:00,38,89732,United States,0.46,paypall,15.26,Apparel,Online,Not Returned,Royal Mail,Amsterdam,Medium
378271,SKU_1417,Blue Pen,6,2023/1/17 17:00,93.84,36211,United Kingdom,0.3,Bank Transfer,19.24,Apparel,Online,Not Returned,DHL,London,High
317790,SKU_1969,Desk Lamp,32,2023/1/17 18:00,26.64,42901,Italy,0.5,Credit Card,16.13,Stationery,Online,Not Returned,FedEx,Rome,Medium
650337,SKU_1350,USB Cable,48,2023/1/17 19:00,47.69,68409,United Kingdom,0.11,paypall,8.88,Electronics,In-store,Not Returned,DHL,Amsterdam,Medium
622471,SKU_1154,Blue Pen,18,2023/1/17 20:00,92.73,37509,Norway,0.19,Credit Card,16.86,Accessories,In-store,Not Returned,UPS,Rome,Medium
636761,SKU_1337,White Mug,32,2023/1/17 21:00,17.5,11853,Sweden,0.48,Bank Transfer,7.61,Electronics,In-store,Not Returned,Royal Mail,London,Low
837605,SKU_1260,Office Chair,20,2023/1/17 22:00,5.71,98024,United States,0.41,paypall,6.67,Accessories,In-store,Not Returned,DHL,Berlin,Medium
330582,SKU_1528,Desk Lamp,36,2023/1/17 23:00,83.53,43665,Norway,0.45,Credit Card,5.78,Stationery,Online,Not Returned,UPS,Amsterdam,High
948268,SKU_1202,Wireless Mouse,15,2023/1/18 00:00,87.85,51375,United Kingdom,0.16,Bank Transfer,28.6,Stationery,Online,Not Returned,FedEx,Rome,High
404608,SKU_1964,Wireless Mouse,23,2023/1/18 01:00,1.81,79252,Italy,0.43,Credit Card,12.82,Accessories,Online,Not Returned,Royal Mail,Amsterdam,Medium
638002,SKU_1884,Backpack,14,2023/1/18 02:00,70.81,35188,Belgium,0.43,Credit Card,9.45,Stationery,Online,Not Returned,Royal Mail,Rome,Low
423022,SKU_1439,T-shirt,21,2023/1/18 03:00,37.41,84607,Australia,0.24,paypall,21.33,Apparel,Online,Returned,Royal Mail,Berlin,Low
459625,SKU_1165,White Mug,-21,2023/1/18 04:00,-36.12,,Norway,0.08,Bank Transfer,,Furniture,In-store,Not Returned,FedEx,,Medium
312875,SKU_1378,Headphones,-29,2023/1/18 05:00,-40.61,,France,1.817651863,paypall,,Accessories,In-store,Not Returned,DHL,,High
927946,SKU_1437,Wireless Mouse,7,2023/1/18 06:00,21.02,78654,Belgium,0.36,Credit Card,15.39,Furniture,Online,Not Returned,Royal Mail,Amsterdam,High
196988,SKU_1047,Headphones,17,2023/1/18 07:00,50.69,74946,France,0.29,Credit Card,5.57,Electronics,In-store,Not Returned,Royal Mail,Berlin,High
367280,SKU_1228,Backpack,4,2023/1/18 08:00,60.42,93203,Spain,0.47,Credit Card,7.82,Furniture,In-store,Not Returned,Royal Mail,London,Low
198115,SKU_1724,Desk Lamp,45,2023/1/18 09:00,22.31,,Norway,0.14,paypall,28.41,Furniture,Online,Not Returned,FedEx,Berlin,Medium
131516,SKU_1727,Wireless Mouse,35,2023/1/18 10:00,81.97,65923,France,0.37,Bank Transfer,18.74,Accessories,In-store,Not Returned,FedEx,Rome,High
439126,SKU_1989,Blue Pen,6,2023/1/18 11:00,71.26,17787,France,0.26,paypall,23.14,Accessories,In-store,Not Returned,UPS,Paris,Medium
557094,SKU_1975,Desk Lamp,32,2023/1/18 12:00,92.34,31207,Portugal,0.09,Credit Card,19.33,Stationery,In-store,Not Returned,FedEx,Paris,Medium
145099,SKU_1816,Notebook,35,2023/1/18 13:00,23.54,39607,Italy,0.29,Bank Transfer,27.21,Furniture,Online,Not Returned,UPS,Paris,Low
976492,SKU_1680,Desk Lamp,46,2023/1/18 14:00,40.94,96150,France,0.19,Bank Transfer,16.92,Stationery,Online,Not Returned,UPS,Rome,High
637476,SKU_1021,Office Chair,22,2023/1/18 15:00,17,35601,Netherlands,0.32,paypall,25.87,Apparel,In-store,Not Returned,FedEx,Berlin,Low
861733,SKU_1952,Notebook,8,2023/1/18 16:00,5.16,87311,Portugal,0.48,paypall,9.21,Apparel,In-store,Not Returned,Royal Mail,Berlin,Medium
735361,SKU_1961,Notebook,27,2023/1/18 17:00,35.98,21231,United States,0.16,Bank Transfer,26.98,Stationery,Online,Not Returned,Royal Mail,Berlin,High
937620,SKU_1274,White Mug,28,2023/1/18 18:00,10.81,,Portugal,0.36,Credit Card,24.05,Apparel,Online,Not Returned,UPS,,Medium
486221,SKU_1112,White Mug,2,2023/1/18 19:00,67.5,92287,Portugal,0.35,paypall,26.21,Furniture,In-store,Returned,UPS,Amsterdam,High
629848,SKU_1868,Headphones,2,2023/1/18 20:00,41.92,60967,Australia,0.03,Bank Transfer,5.18,Stationery,In-store,Returned,UPS,Paris,Low
604373,SKU_1897,Office Chair,46,2023/1/18 21:00,85.42,87327,Belgium,0.11,Bank Transfer,10.79,Stationery,Online,Not Returned,Royal Mail,Rome,Medium
208763,SKU_1714,Blue Pen,27,2023/1/18 22:00,44.69,92267,United Kingdom,0.16,Credit Card,19.08,Apparel,In-store,Not Returned,Royal Mail,Rome,High
529613,SKU_1544,Blue Pen,7,2023/1/18 23:00,98.56,78973,Sweden,0.02,paypall,20.97,Apparel,In-store,Not Returned,FedEx,Rome,High
570409,SKU_1968,White Mug,12,2023/1/19 00:00,65.1,75493,Sweden,0.29,Bank Transfer,12.48,Accessories,Online,Not Returned,FedEx,Amsterdam,Low
485795,SKU_1954,Desk Lamp,8,2023/1/19 01:00,71.16,48018,Germany,0.29,Bank Transfer,12.58,Furniture,Online,Not Returned,FedEx,London,Medium
924514,SKU_1088,Wall Clock,9,2023/1/19 02:00,88.1,67776,Australia,0.24,Bank Transfer,29.96,Apparel,Online,Not Returned,DHL,Berlin,High
